Optimizer,learning_rate,epoch,loss
ADAM,0.01,32,14191996.336582184
ADAM,0.01,33,14387620.04304123
ADAM,0.01,34,14067588.545404434
ADAM,0.01,35,14246308.748893738
ADAM,0.01,36,13939379.69608879
ADAM,0.01,37,14122166.795555115
ADAM,0.01,38,13860611.896679878
ADAM,0.01,39,13935005.279109955
ADAM,0.01,40,13802815.735936165
ADAM,0.01,41,13876721.545358658
ADAM,0.01,42,13718297.66969204
ADAM,0.01,43,13765476.962913513
ADAM,0.01,44,13673350.299208641
ADAM,0.01,45,13749139.711866379
ADAM,0.01,46,13611279.100122452
ADAM,0.01,47,13637861.026290894
ADAM,0.01,48,13581645.044054031
ADAM,0.01,49,13577651.087955475
ADAM,0.01,50,13544938.910556793
Optimizer,learning_rate,epoch,loss
ADAM,0.01,1,13618332.1971941
ADAM,0.01,2,13324387.61318779
ADAM,0.01,3,13280347.93347454
ADAM,0.01,4,13294630.50276184
ADAM,0.01,5,13266093.678749084
ADAM,0.01,6,13239190.202114105
ADAM,0.01,7,13245814.785535812
ADAM,0.01,8,13251075.423437119
ADAM,0.01,9,13238802.315692902
ADAM,0.01,10,13227852.574397087
ADAM,0.01,11,13198689.683122635
ADAM,0.01,12,13221120.83189392
ADAM,0.01,13,13234451.16230011
ADAM,0.01,14,13238925.367351532
ADAM,0.01,15,13223335.342504501
ADAM,0.01,16,13209807.947771072
ADAM,0.01,17,13212330.374300003
ADAM,0.01,18,13207730.73661995
ADAM,0.01,19,13219306.038269043
ADAM,0.01,20,13214457.572268486
ADAM,0.01,21,13191421.86991024
ADAM,0.01,22,13193724.577720642
ADAM,0.01,23,13171670.708211899
ADAM,0.01,24,13181650.82707405
ADAM,0.01,25,13166734.51616478
ADAM,0.01,26,13171509.351125717
ADAM,0.01,27,13145744.720360756
ADAM,0.01,28,13132601.430929184
ADAM,0.01,29,13134316.384889603
ADAM,0.01,30,13125659.252477646
ADAM,0.01,31,13122229.134019852
ADAM,0.01,32,13110398.848527908
ADAM,0.01,33,13109383.25096798
ADAM,0.01,34,13096866.197517395
ADAM,0.01,35,13097081.33387947
ADAM,0.01,36,13074398.256415367
ADAM,0.01,37,13064929.74710846
ADAM,0.01,38,13063127.065793037
ADAM,0.01,39,13037828.697252274
ADAM,0.01,40,13033435.72168541
ADAM,0.01,41,13013835.491718292
ADAM,0.01,42,13003832.591971397
ADAM,0.01,43,13009215.333703041
ADAM,0.01,44,13008357.286014557
ADAM,0.01,45,12991844.823356628
ADAM,0.01,46,12990288.88280487
ADAM,0.01,47,12957058.978162766
ADAM,0.01,48,12950807.517446518
ADAM,0.01,49,12947801.274072647
ADAM,0.01,50,12947356.015583038
ADAM,0.01,51,12943287.179096222
ADAM,0.01,52,12942891.142054558
ADAM,0.01,53,12919614.756139755
ADAM,0.01,54,12933462.147017479
ADAM,0.01,55,12907820.61393547
ADAM,0.01,56,12913338.988293648
ADAM,0.01,57,12876997.977680206
ADAM,0.01,58,12902806.874682426
ADAM,0.01,59,12887324.103856087
ADAM,0.01,60,12872169.81366539
ADAM,0.01,61,12871252.97999382
ADAM,0.01,62,12877084.55295372
ADAM,0.01,63,12848059.094011307
ADAM,0.01,64,12860907.399312973
ADAM,0.01,65,12847048.49991417
ADAM,0.01,66,12845388.52193737
ADAM,0.01,67,12838018.663192749
ADAM,0.01,68,12828516.781534195
ADAM,0.01,69,12820013.274002075
ADAM,0.01,70,12829693.194609642
ADAM,0.01,71,12808447.411247253
ADAM,0.01,72,12804015.823696136
ADAM,0.01,73,12784395.789115906
ADAM,0.01,74,12788655.33033371
ADAM,0.01,75,12783776.607868195
ADAM,0.01,76,12777715.889410019
ADAM,0.01,77,12763883.724269867
ADAM,0.01,78,12758221.45088768
ADAM,0.01,79,12751688.855172157
ADAM,0.01,80,12749088.769703865
ADAM,0.01,81,12738726.362709045
ADAM,0.01,82,12740984.749905586
ADAM,0.01,83,12724257.702043533
ADAM,0.01,84,12729795.429819107
ADAM,0.01,85,12714708.84032631
ADAM,0.01,86,12717197.737995148
ADAM,0.01,87,12702496.829616547
ADAM,0.01,88,12695540.763568878
ADAM,0.01,89,12685544.22130394
ADAM,0.01,90,12693102.369912148
ADAM,0.01,91,12664901.845933914
ADAM,0.01,92,12692079.209197998
ADAM,0.01,93,12663635.727563858
ADAM,0.01,94,12669091.467701912
ADAM,0.01,95,12641754.402780533
ADAM,0.01,96,12659680.996487617
ADAM,0.01,97,12646530.032188416
ADAM,0.01,98,12637551.525148392
ADAM,0.01,99,12627616.97098732
ADAM,0.01,100,12634052.15013504
ADAM,0.01,101,12614880.43774414
ADAM,0.01,102,12618343.73102951
ADAM,0.01,103,12608218.562892914
ADAM,0.01,104,12613110.866774559
ADAM,0.01,105,12594482.010446548
ADAM,0.01,106,12596359.850174904
ADAM,0.01,107,12579291.728290558
ADAM,0.01,108,12574438.844788551
ADAM,0.01,109,12569529.06101799
ADAM,0.01,110,12566351.315893173
ADAM,0.01,111,12555470.746780396
ADAM,0.01,112,12556484.36538124
ADAM,0.01,113,12546401.89493084
ADAM,0.01,114,12543172.37640953
ADAM,0.01,115,12540267.629151344
ADAM,0.01,116,12536245.346813202
ADAM,0.01,117,12532592.240814209
ADAM,0.01,118,12528783.299024582
ADAM,0.01,119,12523118.56351471
ADAM,0.01,120,12520653.703707695
ADAM,0.01,121,12509515.938080788
ADAM,0.01,122,12512631.016397476
ADAM,0.01,123,12498004.264982224
ADAM,0.01,124,12505525.573719978
ADAM,0.01,125,12491747.406398773
ADAM,0.01,126,12494783.883541107
ADAM,0.01,127,12484079.638715744
ADAM,0.01,128,12481305.214787483
ADAM,0.01,129,12474226.380013466
ADAM,0.01,130,12476912.501451492
ADAM,0.01,131,12476261.502314568
ADAM,0.01,132,12472662.577688217
ADAM,0.01,133,12465169.215309143
ADAM,0.01,134,12477263.065416336
ADAM,0.01,135,12466616.87122345
ADAM,0.01,136,12466662.64047432
ADAM,0.01,137,12455546.438606262
ADAM,0.01,138,12464834.059945107
ADAM,0.01,139,12450762.191325188
ADAM,0.01,140,12461287.04052639
ADAM,0.01,141,12454153.197807312
ADAM,0.01,142,12454707.202947617
ADAM,0.01,143,12447614.601525307
ADAM,0.01,144,12457883.355183601
ADAM,0.01,145,12444389.94916439
ADAM,0.01,146,12455661.108091354
ADAM,0.01,147,12441220.760761261
ADAM,0.01,148,12446876.658833504
ADAM,0.01,149,12435988.945672989
ADAM,0.01,150,12440044.30868721
ADAM,0.01,151,12427688.9266119
ADAM,0.01,152,12437183.726374626
ADAM,0.01,153,12427128.519799232
ADAM,0.01,154,12430076.371720314
ADAM,0.01,155,12417293.779319763
ADAM,0.01,156,12420085.961627007
ADAM,0.01,157,12413142.77406025
ADAM,0.01,158,12408383.947259903
ADAM,0.01,159,12401839.226306915
ADAM,0.01,160,12396705.27479744
ADAM,0.01,161,12396178.412748337
ADAM,0.01,162,12388324.877495766
ADAM,0.01,163,12388359.845957756
ADAM,0.01,164,12383414.934248924
ADAM,0.01,165,12382712.52499485
ADAM,0.01,166,12370031.651019096
ADAM,0.01,167,12376443.746935844
ADAM,0.01,168,12366571.235904694
ADAM,0.01,169,12369943.527519226
ADAM,0.01,170,12361649.050823212
ADAM,0.01,171,12361860.574760437
ADAM,0.01,172,12354224.92794609
ADAM,0.01,173,12351880.866640091
ADAM,0.01,174,12339725.874127388
ADAM,0.01,175,12345575.177358627
ADAM,0.01,176,12334207.078593254
ADAM,0.01,177,12336934.598363876
ADAM,0.01,178,12329895.699869156
ADAM,0.01,179,12326006.842611313
ADAM,0.01,180,12327793.828804016
ADAM,0.01,181,12327073.013124466
ADAM,0.01,182,12321073.23430729
ADAM,0.01,183,12320941.14613247
ADAM,0.01,184,12315621.493766785
ADAM,0.01,185,12320215.253787994
ADAM,0.01,186,12315309.948444366
ADAM,0.01,187,12312033.442680359
ADAM,0.01,188,12314621.541488647
ADAM,0.01,189,12309034.94961071
ADAM,0.01,190,12312269.233475685
ADAM,0.01,191,12305624.286021233
ADAM,0.01,192,12306789.198636055
ADAM,0.01,193,12307960.553621292
ADAM,0.01,194,12306135.675035477
ADAM,0.01,195,12300347.60622406
ADAM,0.01,196,12301789.160190582
ADAM,0.01,197,12298288.950025558
ADAM,0.01,198,12300511.859708786
ADAM,0.01,199,12296056.521009445
ADAM,0.01,200,12299641.326942444
Optimizer,learning_rate,epoch,loss
ADAM,0.01,1,12255438.925570488
ADAM,0.01,2,12241231.902908325
ADAM,0.01,3,12247715.908226967
ADAM,0.01,4,12368625.687685013
ADAM,0.01,5,12313123.428404808
ADAM,0.01,6,12322115.569040298
ADAM,0.01,7,12300740.031943321
ADAM,0.01,8,12291458.860113144
ADAM,0.01,9,12292960.224967003
ADAM,0.01,10,12279652.642339706
ADAM,0.01,11,12280785.443712234
ADAM,0.01,12,12271652.65634346
ADAM,0.01,13,12279078.73054123
ADAM,0.01,14,12261533.986157417
ADAM,0.01,15,12270845.133509636
ADAM,0.01,16,12251435.4179039
ADAM,0.01,17,12257541.593053818
ADAM,0.01,18,12239841.70605278
ADAM,0.01,19,12254960.036746979
ADAM,0.01,20,12231143.32415104
ADAM,0.01,21,12244889.633584976
ADAM,0.01,22,12225653.655898094
ADAM,0.01,23,12244390.276036263
ADAM,0.01,24,12221331.400300026
ADAM,0.01,25,12239240.600759506
ADAM,0.01,26,12221492.536026955
ADAM,0.01,27,12234222.366836548
ADAM,0.01,28,12211981.91362667
ADAM,0.01,29,12232540.806756973
ADAM,0.01,30,12208280.769323349
ADAM,0.01,31,12228113.532327652
ADAM,0.01,32,12205479.497339249
ADAM,0.01,33,12227106.449838638
ADAM,0.01,34,12204181.02334404
ADAM,0.01,35,12227070.888924599
ADAM,0.01,36,12203707.383218765
ADAM,0.01,37,12227434.742437363
ADAM,0.01,38,12208752.38808155
ADAM,0.01,39,12230381.71795082
ADAM,0.01,40,12206920.895067215
ADAM,0.01,41,12230048.277869225
ADAM,0.01,42,12202244.289018631
ADAM,0.01,43,12225911.343482018
ADAM,0.01,44,12199120.075154305
ADAM,0.01,45,12214624.93662548
